label,Busyness,Coarseness,Complexity,Contrast,Strength
0,0.12370589,0.007739522,476.59335,0.14046136,5.708853
0,0.26180354,0.0030991132,3136.5857,0.8171533,6.84385
0,0.9549917,0.0015170834,2511.1562,0.73282295,6.9729433
0,0.23222457,0.0023934634,16072.494,1.1044444,20.269201
0,0.60198027,0.007816328,44.424732,0.029531153,0.45264706
0,0.08907802,0.009156846,1495.753,0.17627041,5.1906023
0,0.058540497,0.0063729407,5196.495,0.27864388,8.270999
0,2.123046,0.0069453553,5.8799205,0.021278506,0.08971923
0,0.6413369,0.009332291,75.79357,0.07304647,0.7791914
0,0.07477068,0.009840491,813.947,0.22267592,4.1869564
0,0.06930297,0.0070354557,4156.921,0.2980587,7.0422163
0,0.06260971,0.00751109,3150.0024,0.23779859,5.9243617
1,0.44187248,0.007738781,332.89185,0.30655426,2.059236
1,0.020152701,0.008403869,23033.193,0.3161395,43.922386
0,1.1712393,0.006988262,65.68877,0.1629901,0.5851007
1,0.06716837,0.009517135,407.0889,0.062610455,2.7278001
0,2.0947294,0.0068730996,5.1272235,0.010486602,0.10326519
0,0.74618477,0.012773485,32.134174,0.051424887,1.3242979
0,0.1346931,0.008409462,268.40158,0.086102955,1.9975507
0,0.20525406,0.0059400396,406.8691,0.07196936,1.5818864
0,0.04114722,0.006011439,5258.7017,0.102028586,10.618719
0,0.049428508,0.0083909435,3155.7222,0.20214604,10.221167
0,0.6288649,0.0011389984,17748.146,1.7968794,13.514609
0,2.6426985,0.004064068,60.889996,0.3020476,0.94266385
0,0.04196876,0.008171092,3670.0103,0.14695363,11.513288
0,0.2540961,0.0021084812,5931.8193,1.4698727,13.296033
0,0.11531354,0.0075904173,1265.0472,0.18965864,4.9917426
0,1.9561161,0.00873825,17.113928,0.047709048,0.26475003
0,0.109648004,0.009183071,314.2708,0.108885035,3.0176861
0,0.052389726,0.0076183076,2092.2356,0.116477445,5.458697
0,1.1098491,0.006277019,13.454809,0.0192179,0.15225941
1,0.021175943,0.008403018,3396.6147,0.12122941,13.411816
0,0.7811806,0.004924852,494.03833,0.37032545,4.048675
0,0.05405978,0.011295469,1472.1201,0.06811381,9.362094
0,0.04295983,0.008814939,4728.342,0.17300251,13.367549
0,2.3357403,0.010291879,6.4159346,0.038060036,0.21874274
0,1.061513,0.0073337783,50.779522,0.07246223,0.35452685
0,0.040243413,0.0072162594,4595.6133,0.1505073,11.061291
0,1.0085688,0.0058904295,48.696003,0.18456595,0.6520339
0,0.61388755,0.009462365,29.80236,0.031122366,0.79172516
0,1.1863041,0.0071537914,7.4746923,0.010014115,0.22215609
0,0.07644797,0.010743423,582.11865,0.12093881,3.4125195
0,1.0660287,0.0006032083,11393.519,2.353184,10.571906
0,0.075833455,0.009314773,2113.3708,0.20509864,7.0552754
0,0.099367015,0.01069649,2426.8489,0.2241219,8.3450575
0,0.12064359,0.011437759,310.1905,0.07932875,2.7487206
0,0.1107508,0.0057693943,583.32324,0.064231254,1.6587318
0,0.07396504,0.008476223,1087.4635,0.14495608,3.4033806
0,0.6346213,0.008520816,76.71726,0.037331358,0.7023545
0,0.68541354,0.0010181438,7306.406,2.439115,14.431008
0,0.092320316,0.0052106665,7272.3076,0.82780415,9.175554
0,0.083068006,0.006710356,4291.5654,0.5903657,9.348645
0,0.04141493,0.007085459,3459.6714,0.12267784,7.6137357
0,0.12601542,0.009323843,276.32535,0.07845621,1.6953475
0,0.14169738,0.0025505472,13180.282,0.8762626,22.20805
0,0.09829853,0.011714312,789.72235,0.17708664,5.430624
0,4.170144,0.0057706316,5.6945486,0.01255414,0.085807554
0,0.037325922,0.008603169,2274.648,0.113466024,11.559289
1,0.0137113435,0.013202736,8717.895,0.73247033,47.07911
0,0.31363422,0.0025481414,12791.675,0.88004464,30.181604
0,1.5343752,0.008306401,8.100293,0.028433815,0.13681689
0,3.4749677,0.007881176,4.772204,0.021748507,0.13514812
0,0.11910241,0.010479482,395.46185,0.08252194,4.9880195
0,0.15129551,0.003125594,8824.823,1.1633028,27.63459
0,0.056722008,0.0116187725,390.78302,0.059953704,3.3030777
0,0.22358838,0.007872087,554.1072,0.036602072,4.7202306
0,0.70879865,0.0069461097,52.659943,0.057646573,0.33001038
0,0.051350575,0.005935867,4512.9834,0.14793843,11.142072
0,0.0625873,0.0069796457,1859.3508,0.06873066,7.126418
0,0.032887854,0.007260349,13131.388,0.9290543,26.146782
0,0.06879017,0.009447365,1286.759,0.113357455,4.9569674
1,0.1395407,0.008969416,317.0784,0.044930167,2.418005
0,0.101006426,0.006663629,2127.239,0.09926758,4.763369
0,3.6058385,0.0037605043,168.94038,0.19946428,2.4740539
0,0.0769755,0.0050886003,7964.0693,0.75629514,8.380213
0,0.45512387,0.009636987,117.22733,0.10606778,1.280161
0,0.30066994,0.011059764,101.784096,0.036843307,1.5578096
0,2.4310346,0.009176139,97.13019,0.0913222,1.5028539
0,0.08261404,0.005250407,6811.8604,0.84109634,15.750915
0,0.15741737,0.0018613456,46754.527,0.88230264,121.15099
0,1.2763134,0.008756947,21.007847,0.024891876,0.3103595
0,0.5217162,0.00654942,39.09861,0.0137106115,0.49081418
0,0.27727535,0.0021251736,7884.502,0.89985454,33.615723
0,0.017515088,0.008326536,25144.43,0.4403429,25.279125
0,4.024339,0.0063060084,20.615923,0.10262026,0.38566533
0,0.055219196,0.008510316,2781.4407,0.117044136,8.0728655
0,23.269642,0.008338045,6.0241814,0.06905549,0.13524188
0,0.117688954,0.0042836573,4281.1,0.7972509,17.082859
0,0.85670024,0.0076747,178.07008,0.14299671,2.0496624
0,6.9828315,0.005807042,7.195827,0.088864096,0.12061741
0,0.06815898,0.006543409,3731.3474,0.24021687,5.7223473
0,0.026082333,0.00824476,8073.6,0.40452805,26.223927
0,0.515892,0.006840555,172.90125,0.23059438,1.2510607
0,3.3492308,0.006107341,4.830727,0.0066054943,0.09852997
0,0.10946815,0.007872762,576.2355,0.09182939,3.9647474
0,0.05430782,0.007444681,3509.3518,0.21023534,7.7177706
0,0.02925262,0.008181623,5315.9565,0.23613065,16.740206
0,0.049482178,0.007895587,3310.45,0.1736431,7.6599402
0,0.14390281,0.008805601,1307.4366,0.15407494,4.2181616
0,0.3950394,0.012272739,42.80372,0.023889594,1.067813
0,0.030834338,0.0061334632,15532.947,0.41764754,15.249527
0,0.07373244,0.008167993,10026.0625,0.5182812,14.220311
0,0.12020084,0.008132825,1133.5841,0.22229116,4.945642
0,0.7523612,0.0073956437,55.369347,0.04762534,0.50736403
0,1.3115674,0.012081146,20.183638,0.039541587,0.97775686
0,0.03592417,0.0064463895,7092.3066,0.15093033,10.9591465
0,0.13573657,0.003051561,7996.423,0.9197373,38.474323
0,0.0441495,0.007885952,4118.4927,0.16256498,8.599066
0,0.18916875,0.0064657656,314.8386,0.048881978,3.2630277
0,0.39412078,0.009442101,60.243904,0.053479243,1.3078752
0,0.050855163,0.007461829,1580.5421,0.1120966,7.1118197
0,1.371237,0.0048489664,118.24838,0.13926752,0.5706706
0,0.07137036,0.006740115,4643.221,0.47818947,8.696821
0,0.058416795,0.005992274,11226.053,0.91842204,11.017298
0,0.07029748,0.005757681,15554.794,1.2192291,12.251204
0,0.07584204,0.0070197526,906.3783,0.088532746,2.9899523
0,0.09363238,0.0031889277,9917.581,1.2652055,17.557768
0,0.02908719,0.010369644,5642.354,0.16993652,22.019878
0,0.041555963,0.008366691,7031.4033,0.7557751,23.78852
0,2.6794326,0.009952456,3.9169083,0.018025402,0.15972309
0,0.08524504,0.009805354,1055.7479,0.19926941,4.236109
0,0.7871821,0.008618826,17.810415,0.011445818,0.46659932
0,5.3696337,0.0052307625,29.901423,0.2071022,0.6728378
0,0.05137937,0.007287687,6117.2397,0.21451156,10.270599
0,0.58827376,0.006179945,328.9092,0.23979433,1.0995224
0,0.49019524,0.02094579,24.454556,0.060572702,1.6767533
0,0.05609378,0.0075361147,1188.3055,0.035015296,9.885663
0,0.04801577,0.007341319,3520.103,0.17547192,6.505931
0,3.4815571,0.007944726,2.841656,0.011809116,0.08079646
0,0.06822281,0.006603142,1426.438,0.087570176,9.656143
0,0.093442604,0.006871637,1018.67725,0.10904143,6.8712173
1,0.016367365,0.013332466,3642.3577,0.22183248,15.989604
0,0.046464056,0.0057865204,12089.021,0.6450845,12.160006
0,5.230605,0.009199706,13.857384,0.06987485,0.63267344
0,0.024794016,0.018754013,1076.8624,0.17453332,14.250866
0,1.3566341,0.0034884461,322.6511,0.34560966,2.2099268
0,1.8458828,0.0061720153,9.608632,0.016230289,0.14803989
0,0.054159954,0.008698039,2957.5396,0.14336742,8.8440485
0,0.045290414,0.0073044808,10000.197,0.59327585,13.068241
0,0.042042773,0.007710016,5136.362,0.15928932,12.24124
0,0.14518216,0.0024592748,11108.726,2.390888,10.058389
0,2.6489062,0.005615462,3.9609826,0.017316908,0.05493588
0,1.4904124,0.007986991,8.723653,0.014529257,0.22131152
0,0.5122409,0.0075829,57.448814,0.029706258,0.9974588
0,0.11351377,0.006569439,4819.971,0.27091783,6.2719083
0,0.040837657,0.007296999,6046.295,0.17588297,10.153619
0,0.26252857,0.011564819,163.97598,0.08703726,2.090647
0,0.04284443,0.008086341,3311.1887,0.12654012,25.155691
0,0.09574865,0.012350585,401.23566,0.120847136,4.047503
0,0.07956836,0.0054823887,6390.36,0.62680036,17.493837
0,2.6178846,0.007447934,8.937143,0.029538702,0.11930749
0,2.1561363,0.0080994535,4.2027364,0.0060723326,0.20574756
0,0.049219314,0.0076465043,6684.537,0.5661583,12.399528
0,0.32127073,0.010817259,70.994965,0.07183248,0.69758326
0,1.7103776,0.009320542,4.770115,0.02464146,0.11099971
0,0.019410478,0.01796116,6463.724,0.28284195,52.013153
0,0.026852945,0.011344408,4676.5405,0.19582689,17.304344
0,0.429917,0.010820598,98.02169,0.10632266,1.281035
0,0.34068438,0.0076181116,170.85742,0.024130395,2.6252105
0,0.03133909,0.009853154,5808.1646,0.19187862,18.562471
0,2.741907,0.00963917,6.3788147,0.023872359,0.17228861
0,0.0647496,0.005683068,4413.8438,0.22827695,5.8171377
0,0.07277543,0.0073127192,579.594,0.03123403,5.682965
1,0.011706846,0.015236861,5667.768,0.48806834,48.831047
0,0.046340566,0.0075789317,6533.5635,0.19676295,10.55746
0,10.863379,0.00544977,2.1127934,0.01758761,0.03025006
1,0.04485875,0.0076173013,3301.9128,0.20434359,7.217142
0,1.5504315,0.010120611,20.093184,0.034019604,0.32524022
0,4.686339,0.006100022,17.558214,0.1433841,0.4224247
0,1.4294013,0.0066336994,25.90478,0.02395139,0.2475783
0,0.67212796,0.009845662,58.90063,0.06906487,0.77469254
0,0.21549813,0.0055645136,761.27966,0.15169418,2.394841
0,0.042689554,0.011991082,3370.5808,0.16346416,16.528997
0,0.22751965,0.003653875,14100.633,0.9650824,16.799252
1,0.016201025,0.013919271,4113.6313,0.20511398,26.075373
0,0.20065367,0.007014843,114.8504,0.034546025,1.050071
0,7.3009424,0.0055764476,2.0059073,0.01579609,0.030807817
0,0.03876062,0.0051994342,10944.213,0.35789713,13.914749
0,0.4691402,0.0037842598,1678.9847,0.48637128,14.405143
0,0.31848502,0.0017442253,8952.934,1.4906553,14.869648
0,0.040340845,0.007761952,5456.719,0.19431789,11.98577
0,5.4469767,0.004933689,2.2097352,0.016465483,0.027891895
0,0.09155119,0.005749005,1814.1277,0.07221418,6.290244
0,0.47134814,0.011177317,76.767586,0.103723384,1.2483984
0,4.781474,0.0056099566,6.378551,0.04852254,0.14008814
0,0.090273745,0.0032289159,13274.412,1.2564626,25.671274
0,0.7621888,0.0071854177,14.199612,0.0076825423,0.5875466
0,0.18077978,0.0011693788,49873.234,1.720439,45.540546
1,0.010460432,0.0094269095,8090.8447,0.2659944,33.052464
0,0.66933095,0.0011146796,7670.5786,1.0889262,43.80586
0,0.11703438,0.004155571,4148.029,0.63620937,17.37868
0,0.039382014,0.0076780235,4611.6655,0.15547152,8.064041
0,0.08838113,0.0054023974,5121.442,0.3507399,4.7752323
0,0.055177193,0.009095021,2551.6528,0.20899326,8.614973
0,0.08439482,0.007754931,3375.1533,0.2631102,6.4815793
0,0.05491047,0.010332567,2172.6455,0.11838605,11.542363
0,0.053685617,0.008834815,2964.8503,0.12810785,8.474646
0,0.048619136,0.0054193907,11511.493,0.95898825,23.170261
0,0.18420197,0.0056256317,481.247,0.05888729,1.7932103
0,0.41179052,0.0076424247,55.332294,0.017781792,0.96999484
0,0.8377914,0.007380382,77.3375,0.103495605,0.58210313
0,0.080926284,0.0052405763,5621.8965,0.5410402,21.262434
0,0.20881753,0.0070336275,91.99194,0.024123957,1.426454
0,0.074257724,0.007788343,10118.71,0.57326955,26.139553
0,0.09186523,0.00681997,3961.1782,0.44267944,7.331386
0,0.3424629,0.0039088014,2186.8125,0.6167178,7.375707
0,0.10798559,0.0054018376,1823.9598,0.13150033,3.3600535
0,0.097298875,0.0051723113,3180.7961,0.21030103,4.0048904
0,0.86158276,0.0013093234,8918.032,3.4154892,6.694608
0,0.08800008,0.010190446,552.09216,0.06322727,5.3774405
1,0.2291772,0.011678389,46.839138,0.032745622,1.0522931
0,0.6381233,0.00874859,29.75758,0.031364724,0.357984
0,1.6853793,0.0039327773,93.4916,0.23939373,0.67391044
0,0.08113479,0.0074289567,1916.9808,0.11488883,5.859321
0,0.7745145,0.007652044,114.6686,0.15636845,1.5807921
0,0.2419194,0.02197902,64.51693,0.090512805,2.7602322
0,0.056477733,0.0083128195,4126.618,0.38116175,8.883454
0,0.055392507,0.006589374,13236.741,0.6992718,10.254844
0,5.7795672,0.007869535,0.6669252,0.02717004,0.019702185
0,0.13720767,0.008571985,251.87202,0.04855402,1.775215
0,0.15378954,0.008853861,209.08974,0.046154946,1.7296889
0,0.17884126,0.0026280538,16372.468,1.5384496,20.181799
0,0.0975755,0.009881528,236.19518,0.04277348,3.1142697
0,0.06586883,0.0073538725,2263.8481,0.18205403,4.518644
0,0.69075656,0.007620435,351.64838,0.1732754,1.7421141
0,0.48540053,0.00823453,238.50806,0.27496636,2.005193
0,0.050132923,0.008714088,2536.6055,0.1797468,6.8270698
0,0.30314612,0.007859934,585.0352,0.31688353,2.1583555
0,16.49743,0.0058126245,1.042604,0.03023354,0.016903033
0,0.0436658,0.014202368,383.09094,0.058594085,4.5789347
0,0.07410348,0.0046949554,10964.672,1.136563,23.794714
0,0.054007377,0.0081340745,5053.971,0.26981178,9.385133
0,0.20229167,0.0018680332,32757.576,0.7040829,111.75235
0,0.03367798,0.008177535,7189.883,0.3303161,14.833411
0,0.093739256,0.009552635,963.1254,0.133987,5.3207445
0,7.1776414,0.004619755,20.707663,0.33620226,0.5056143
0,0.032604024,0.008092445,9002.52,0.43929276,15.070414
0,1.3623574,0.010060788,13.875353,0.013367994,0.3864356
0,3.6088967,0.0067708977,5.1371317,0.010311416,0.100845695
0,3.5747106,0.01017984,11.403435,0.043705545,0.2215174
0,0.1319957,0.005255729,1450.6156,0.14173608,2.3131824
1,0.013358185,0.0076250974,29640.348,0.49560776,59.885593
0,9.730573,0.006354426,14.57987,0.09775884,0.31785828
0,4.8266377,0.004730689,16.43913,0.15792894,0.19311236
0,0.08968123,0.006962341,1828.2303,0.06952788,5.5179844
0,0.59201604,0.008731067,188.9116,0.17970334,1.148127
0,0.10861037,0.005781664,21618.424,0.58285576,26.202261
0,1.5668304,0.0125219,64.443405,0.08364499,1.0502393
0,0.19374532,0.009834406,88.01234,0.03182091,1.0811651
1,0.47794452,0.01599822,17.561872,0.024145557,0.8049851
0,0.10228925,0.0069559347,2211.6328,0.16450702,4.436549
0,0.08870116,0.0074554235,895.8606,0.10349282,4.158503
0,0.23954633,0.0033715062,3587.6592,0.9857289,8.69198
1,0.017132295,0.00886375,5296.7236,0.15204546,17.424023
0,0.37843022,0.0014807802,10895.328,1.6644939,21.245592
0,0.16338678,0.0025919704,15512.55,1.3094832,18.267933
0,0.04679394,0.010937975,1228.9077,0.11618408,7.712894
0,1.3040121,0.008187577,6.4434633,0.011679391,0.16480452
0,0.102513686,0.008988546,1084.6628,0.2614928,3.8430974
0,2.7622647,0.008645859,2.355635,0.010101711,0.07385061
1,0.96607965,0.012182411,12.855212,0.0366104,0.4299522
0,0.17558055,0.0055932757,2415.0042,0.51929396,4.7117333
0,0.053699523,0.008680407,2074.7314,0.12262781,8.545232
0,0.504068,0.007357372,69.060646,0.013387144,1.2231477
0,15.538333,0.00719341,0.78723294,0.03711067,0.019708551
0,0.08606011,0.012296431,871.9407,0.26443467,6.37877
0,0.6924829,0.009241072,59.394154,0.11209812,0.9257801
0,0.032307483,0.0064798845,10125.588,0.31488895,15.738804
0,0.03603015,0.0068456205,6688.8657,0.3481676,16.817776
0,2.4467888,0.0048792544,7.5379906,0.019121634,0.08446365
0,0.0313887,0.007700725,8951.205,0.39435896,17.509874
0,2.2663507,0.0070697935,5.135801,0.009783174,0.097273625
0,0.110599406,0.0067672986,961.32947,0.090867534,3.6586602
0,0.0614119,0.008450147,897.30853,0.08151397,3.4819176
0,0.2021932,0.0065329275,184.24342,0.043654185,0.88947815
0,0.22766462,0.0021495717,9100.78,1.1954024,16.309128
0,0.04494667,0.01397878,1039.9103,0.11406033,12.221245
0,0.04268168,0.008110357,3153.296,0.120521314,9.998873
0,0.046373233,0.0073286514,3580.465,0.107588574,12.356989
0,2.005593,0.0047748303,228.10852,0.13680905,3.8883083
0,0.7244615,0.008804038,81.923615,0.08090902,0.7577392
0,0.059089787,0.008311817,628.26685,0.09673289,2.6417804
0,0.02336146,0.011772692,10813.643,0.40551347,33.959892
1,0.016357098,0.012623013,5627.3184,0.32676715,19.969887
0,2.4176872,0.008446762,7.3371453,0.023722664,0.20498331
0,0.24797767,0.0023212947,10790.499,0.85244715,58.41182
0,0.3279262,0.014387948,74.55913,0.06484862,1.4813125
0,0.06278144,0.00949598,641.58563,0.0625588,7.6339016
0,0.048198473,0.0056142802,12782.341,0.86075073,18.612812
1,0.027521724,0.012210231,2933.2732,0.2950707,11.445189
0,0.059005782,0.00580358,6356.6323,0.3982446,8.399583
0,0.09633861,0.0093920985,659.7252,0.18690863,2.7540145
0,0.37522438,0.0013505014,19828.902,0.78767216,70.107414
0,0.13596728,0.009484662,158.77069,0.044928577,1.3784351
0,0.14901882,0.008782767,574.7963,0.18276006,2.1715536
0,0.036008302,0.006423018,5852.8647,0.17232184,15.599923
0,0.07100199,0.007604121,722.9231,0.057689372,3.4756873
0,0.095968015,0.005986941,1554.8849,0.12171105,5.19259
0,0.22259142,0.0019735713,14143.728,1.1698408,30.974373
0,1.7463639,0.0101957815,28.623154,0.056771737,0.3753397
0,0.05112144,0.009126667,1468.4989,0.20103852,6.9087334
0,0.05394426,0.006247918,2417.8206,0.089156196,6.735139
0,1.8448988,0.008195674,2.4082754,0.0054147737,0.07468143
0,0.026403861,0.008412333,9630.703,0.39581147,17.777645
0,0.89462286,0.0083083585,11.835033,0.022477,0.19131492
0,0.057543002,0.0068135974,4040.0425,0.13401832,8.327822
0,0.1317035,0.0057289335,1860.4073,0.44224936,2.5607166
0,0.039838277,0.0061390605,2234.0857,0.084440626,5.654265
0,0.072419636,0.0069167395,2392.1326,0.07914594,8.009771
0,0.58600724,0.0073022856,86.26696,0.030815959,0.7830148
0,0.06281819,0.010649677,1330.4865,0.17274243,8.264729
0,0.04489263,0.008088657,3622.3477,0.21732436,8.651168
0,1.1500599,0.0012392929,2590.858,0.84278804,12.470322
0,0.062791005,0.01040899,1741.6915,0.23986396,7.074649
0,0.03616421,0.011693481,1839.3701,0.11782841,12.676392
0,1.1218929,0.009873728,14.27713,0.018647632,0.47431535
0,0.31143883,0.008153637,225.97713,0.043394312,1.4178367
0,0.055008985,0.0046183807,11916.214,0.79669905,13.149141
0,0.10194949,0.004326687,10302.974,1.1489191,15.856953
0,1.1369269,0.0074823266,185.0994,0.26095605,0.93058544
0,4.240461,0.006024587,6.296051,0.025936946,0.12394969
1,0.14853565,0.010429493,324.35907,0.21394846,2.8961651
0,0.06611917,0.008546534,780.96375,0.0939909,4.167204
0,0.09066904,0.0048826,8439.905,0.9283559,10.036802
0,0.06998986,0.0060609877,4330.319,0.26070762,7.070789
0,0.029113429,0.0076727793,6480.8594,0.21134073,18.974022
0,0.056039784,0.005347938,6302.8286,0.2192005,8.160296
1,0.013770248,0.008798784,17529.85,0.2789571,33.67029
0,0.59869707,0.006984571,63.744137,0.021381548,0.68466425
1,0.010849444,0.017691001,8343.789,0.468855,65.749054
0,0.41833302,0.006513527,418.14694,0.2376169,1.3309636
0,0.09999403,0.010858473,825.7529,0.18025176,3.9047964
0,0.14247814,0.002800582,6373.098,0.84549296,19.061062
0,0.6308103,0.004337783,288.1279,0.28679264,1.2593617
1,0.032280736,0.008898063,1482.8978,0.075588085,7.4776316
1,0.024404377,0.012240531,2781.298,0.34973642,19.35167
0,0.676832,0.009345308,42.695705,0.058225963,0.68106115
0,0.79260314,0.0046763225,147.83609,0.09498526,0.6487072
0,0.042511728,0.01357105,2186.643,0.21522994,11.998281
0,0.09314996,0.011086033,582.4395,0.13501374,5.83019
0,0.049644183,0.0065901037,6838.282,0.48139882,10.313048
0,0.21714638,0.002374099,14678.171,1.2005113,32.243797
0,0.056420814,0.005439765,3743.5457,0.10713789,8.530888
0,3.9498875,0.0076779895,3.1328192,0.019376595,0.064189546
0,0.02834452,0.006666914,29124.314,1.2355465,42.14566
0,0.123324305,0.0025373888,27038.875,1.8603456,27.801073
0,0.034777924,0.011715244,2706.6707,0.19357485,19.150257
0,0.255352,0.0017414762,22902.14,1.6192168,25.766655
0,0.047820736,0.01221801,1075.393,0.065036096,11.395961
0,0.53327453,0.0068321307,88.677376,0.047745988,1.2010412
0,0.05331263,0.0063204085,4990.288,0.24080797,7.253014
0,0.06250542,0.007743943,3057.0881,0.22753304,6.2682037
0,0.099173926,0.0086328145,1149.2953,0.17030926,3.9735396
0,0.93261725,0.007781375,12.154001,0.014433279,0.2720238
0,0.50625086,0.0074030845,113.151985,0.048274588,1.095113
0,0.7556765,0.009048918,102.48293,0.15768431,0.96177787
0,0.021252286,0.0089642815,5658.387,0.09545539,25.420473
0,6.6577435,0.00466661,4.0721974,0.010888293,0.052520126
0,0.024997566,0.01835709,2327.4192,0.26081994,32.493664
0,0.048707273,0.0077460143,1298.9464,0.03940538,8.398831
0,8.1786995,0.0065494133,0.90552187,0.013771276,0.016711248
0,3.131172,0.0075262124,68.83459,0.17566796,0.5403682
0,0.1004815,0.008934814,940.7109,0.07801478,5.1990542
0,0.041349754,0.0064323205,7221.2197,0.21564512,12.779762
0,0.03527737,0.0065427115,4971.3164,0.19140714,20.988846
0,0.05260372,0.0067167873,6832.7573,0.38445505,9.560701
0,0.04289749,0.0077779344,3284.2295,0.1171377,9.378495
1,0.35996985,0.008804821,17.633102,0.011329465,0.61476755
0,0.050624907,0.010609408,601.40076,0.04559382,7.772939
0,0.10030937,0.008428669,425.73297,0.060754463,2.380322
0,0.038970426,0.0064355014,12274.581,0.3856514,12.634858
0,0.06349428,0.007046106,2150.913,0.17177601,5.211244
1,0.009554778,0.013181943,25115.66,0.7543372,87.16072
0,0.07052129,0.012346717,442.6729,0.06495993,6.7840924
0,0.34815112,0.010730171,113.579666,0.059544038,1.2955437
0,0.04738688,0.00673702,7788.604,0.46494555,11.480125
0,0.8627137,0.007069245,10.838058,0.010817091,0.18847054
0,0.045861654,0.0034343952,30081.053,0.743521,30.064253
0,6.2317195,0.0101224985,0.5173456,0.009444682,0.022197356
0,0.06999818,0.010582638,967.94244,0.1816108,4.80763
0,0.111301504,0.0067463554,11242.452,0.83402985,16.096518
0,0.26271236,0.006643384,362.20114,0.08262701,1.7374879
1,0.21842636,0.008736677,268.33875,0.06746829,2.928728
0,0.02595527,0.0067707724,16531.162,0.874613,28.163746
0,0.03432195,0.013916836,975.1006,0.10784761,7.4950185
0,0.037067182,0.0048841727,16389.37,1.1265773,34.333786
0,0.050867144,0.007151475,6462.5786,0.20170012,9.934798
0,4.523388,0.0075494787,0.67197573,0.018872295,0.017108595
1,0.024307825,0.008121375,3313.7183,0.18960418,8.820774
0,0.086776264,0.003041787,25162.54,1.2275362,41.690987
0,5.2444253,0.007419989,9.614339,0.066080846,0.17110187
0,1.1548715,0.0072092204,24.428185,0.093851715,0.5545333
0,0.32798213,0.006411462,321.75867,0.11080359,1.6089754
0,3.600093,0.0024272103,132.22891,1.733051,0.6631025
0,0.48284474,0.0022176686,3500.8772,0.77427125,8.767792
0,0.08006989,0.007930416,751.7876,0.0835937,3.833648
0,0.043726917,0.0069639417,4141.8394,0.15245031,8.194549
0,0.05735293,0.0071634008,2777.225,0.1922843,5.810095
1,1.2744685,0.009762717,10.195699,0.024905251,0.2632534
0,0.06670745,0.009065521,3166.0383,0.5609419,13.299224
0,10.34846,0.006502435,0.8654676,0.023526452,0.017252432
0,2.3503191,0.007568306,12.641831,0.031865384,0.23871525
0,0.058515545,0.005445453,6136.7705,0.20927626,7.2638927
0,0.041893944,0.0075739925,4370.3086,0.1475161,11.116329
0,0.07341062,0.003961088,8757.359,1.1087242,41.9558
0,0.058898732,0.0047588595,6549.9155,0.6667764,13.735671
0,0.20250493,0.010193993,147.24977,0.10586181,1.3659079
0,0.12582824,0.010636433,284.13278,0.08773238,1.878809
0,0.09264799,0.011585182,523.79767,0.17277953,3.7185006
0,0.07281839,0.0072258776,1110.6003,0.09550483,3.5656874
1,0.055006932,0.00523429,609.6115,0.04332597,2.457615
0,0.22554813,0.0071347835,312.638,0.11158065,1.2079961
0,1.4129671,0.006852925,57.92933,0.18043104,0.5897961
0,0.048703242,0.007885172,4739.582,0.47296596,11.320912
0,0.05654228,0.008257153,1917.7341,0.29101938,12.286283
0,1.4270935,0.008233852,2.8648808,0.006798684,0.10792949
0,0.09390684,0.0045335335,7127.1357,0.92786473,17.089489
0,1.0546354,0.008209187,17.280045,0.03072515,0.21959597
0,3.2671242,0.009623734,4.613146,0.02010564,0.12610371
0,0.5218858,0.0019627835,5950.0225,0.96688753,19.030762
0,0.03169201,0.0063915867,10965.323,0.6508224,27.760193
0,0.06401032,0.005562966,5017.279,0.18762237,8.574436
0,0.038253218,0.008590563,2965.2078,0.13191575,8.532199
0,0.14903009,0.001999107,30683.426,1.5413344,24.062988
0,3.286783,0.006874134,4.951729,0.0056416104,0.113602795
0,0.14974158,0.0015165892,22035.385,2.287018,18.758768
0,1.5508472,0.008539028,2.5809221,0.0054033836,0.10206991
0,3.8510978,0.008843801,5.578565,0.04577397,0.14182529
0,0.07587658,0.00813974,2254.5886,0.35954702,10.001617
0,1.100084,0.009360119,70.11217,0.14459048,0.7589036
0,6.238689,0.0018416038,135.03777,1.6648289,0.9172995
0,0.85553783,0.0077639036,21.51771,0.01704086,0.3599303
0,1.2466891,0.0065671075,74.08245,0.14738958,0.9097722
0,0.19573784,0.0112527665,96.58371,0.06635657,1.0436013
0,0.041539904,0.0058851657,13296.354,0.35921815,10.472081
0,2.0702567,0.0085435,67.75505,0.13742495,1.4370521
0,0.20448884,0.0023831117,7626.846,1.0005937,35.309605
0,0.17707334,0.008123694,418.66486,0.124502376,1.6765429
0,0.03022447,0.008103639,11061.534,0.48087144,17.05642
0,2.4054422,0.006627325,22.164133,0.12161511,0.34655538
0,0.13184805,0.008635236,859.8606,0.20119938,2.8599296
0,0.06482147,0.009284626,1096.1017,0.12285624,4.011513
1,0.10628118,0.030147187,110.97472,0.079655506,5.9645076
0,0.090750545,0.0075241774,296.81927,0.063552335,1.4204085
0,0.018287214,0.007449551,12564.553,0.2813,29.213152
0,0.03931314,0.005656669,12765.702,0.3437037,10.690579
0,0.7089496,0.0096946405,21.79027,0.016218018,0.5079596
0,0.2545702,0.005401506,2531.718,0.10671922,8.115431
0,0.06676836,0.0049911942,8775.464,0.9847415,28.329573
